No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,주거래은행,계좌번호,신용등급
18151,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1949****,*************,*************,naver.com,무교,신한은행,100-683-099236,6
18261,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1949****,*************,*************,yahoo.com,기독교,새마을금고,5-98363282470-3,7
26605,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1949****,*************,*************,gmail.com,기독교,수협중앙회,0664-0164-4936,4
3072,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1950****,*************,*************,naver.com,기독교,새마을금고,3-45572910810-3,2
5549,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1950****,*************,*************,gmail.com,무교,새마을금고,5-73331968599-9,9
10966,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1950****,*************,*************,yahoo.com,불교,국민은행,396119-69-423811,7
18783,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1950****,*************,*************,yahoo.com,무교,NH농협,778-3888-474-47,5
24180,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1950****,*************,*************,naver.com,무교,스탠다드(제일),650-89-745129,4
26427,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1950****,*************,*************,daum.net,불교,한국씨티은행,236-452126-119,4
29753,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1950****,*************,*************,gmail.com,무교,NH농협,773-8583-421-61,5
35647,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1950****,*************,*************,naver.com,불교,한국씨티은행,250-365639-436,7
3902,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1950****,*************,*************,gmail.com,무교,우리은행,1748-801-653623,4
5332,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1950****,*************,*************,gmail.com,무교,하나은행,491-170333-17465,1
11887,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1950****,*************,*************,gmail.com,천주교,외환은행,525-639378-758,7
18140,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1950****,*************,*************,gmail.com,무교,수협중앙회,5225-5580-2525,4
18981,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1950****,*************,*************,yahoo.com,무교,외환은행,745-892620-410,3
19809,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1950****,*************,*************,daum.net,기독교,국민은행,846667-77-879209,4
33805,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1950****,*************,*************,yahoo.com,기독교,신한은행,238-310-785849,2
34047,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1950****,*************,*************,naver.com,불교,스탠다드(제일),002-01-998220,8
39638,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1950****,*************,*************,yahoo.com,무교,하나은행,233-459225-89944,1
5356,박**,남성,"[150.0, 160.0[","[60.0, 70.0[",AB형,1950****,*************,*************,naver.com,불교,외환은행,108-566976-261,7
5590,박**,여성,"[150.0, 160.0[","[60.0, 70.0[",A형,1950****,*************,*************,naver.com,무교,NH농협,631-3053-982-43,3
27606,박**,여성,"[150.0, 160.0[","[60.0, 70.0[",O형,1950****,*************,*************,yahoo.com,불교,하나은행,060-403870-99473,5
9875,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1950****,*************,*************,naver.com,무교,외환은행,862-418375-573,6
15478,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1950****,*************,*************,yahoo.com,무교,새마을금고,8-83131070858-7,4
24998,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1950****,*************,*************,gmail.com,무교,신한은행,728-264-450554,7
39313,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1950****,*************,*************,yahoo.com,기독교,국민은행,781080-01-609622,6
16436,신**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1950****,*************,*************,gmail.com,무교,NH농협,339-7872-775-79,8
16719,신**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1950****,*************,*************,naver.com,무교,하나은행,507-412835-49313,4
27054,신**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1950****,*************,*************,daum.net,무교,우리은행,4805-876-628902,1
15841,이**,여성,"[150.0, 160.0[","[60.0, 70.0[",B형,1950****,*************,*************,daum.net,천주교,한국씨티은행,110-540186-448,1
16402,이**,여성,"[150.0, 160.0[","[60.0, 70.0[",AB형,1950****,*************,*************,yahoo.com,기독교,우리은행,0960-550-294262,1
25316,이**,여성,"[150.0, 160.0[","[60.0, 70.0[",O형,1950****,*************,*************,yahoo.com,기독교,스탠다드(제일),377-62-487775,3
13466,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1950****,*************,*************,yahoo.com,불교,우리은행,5915-945-185644,2
17597,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1950****,*************,*************,yahoo.com,기독교,하나은행,605-117007-75080,5
25607,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1950****,*************,*************,gmail.com,무교,신한은행,610-344-148326,7
32475,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1950****,*************,*************,gmail.com,불교,기업은행,250-270040-61-380,9
35289,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1950****,*************,*************,naver.com,기독교,신한은행,104-542-581491,6
39047,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1950****,*************,*************,yahoo.com,기독교,스탠다드(제일),982-81-238129,4
3500,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1950****,*************,*************,daum.net,기독교,하나은행,048-945315-13655,4
14828,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1950****,*************,*************,naver.com,무교,새마을금고,0-10381981721-3,6
33832,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1950****,*************,*************,gmail.com,무교,하나은행,608-603653-98516,4
38762,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1950****,*************,*************,gmail.com,불교,국민은행,355119-23-561039,2
2302,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1950****,*************,*************,yahoo.com,기독교,국민은행,632741-60-809442,3
10161,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1950****,*************,*************,daum.net,천주교,기업은행,911-278640-07-351,5
19149,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1950****,*************,*************,naver.com,무교,NH농협,424-5694-153-49,8
1625,한**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1950****,*************,*************,gmail.com,불교,신한은행,763-982-204018,5
5897,한**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1950****,*************,*************,daum.net,무교,스탠다드(제일),717-64-913222,8
31180,한**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1950****,*************,*************,gmail.com,불교,NH농협,322-2187-735-53,7
8923,한**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1950****,*************,*************,naver.com,무교,새마을금고,0-54144423838-9,1
12504,한**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1950****,*************,*************,yahoo.com,불교,스탠다드(제일),180-66-805809,2
34608,한**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1950****,*************,*************,gmail.com,불교,기업은행,686-038268-98-336,8
1360,강**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1951****,*************,*************,gmail.com,불교,NH농협,593-1041-376-30,7
3849,강**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1951****,*************,*************,yahoo.com,무교,외환은행,288-688887-537,2
23976,강**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1951****,*************,*************,gmail.com,무교,신한은행,524-889-994014,5
36973,강**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1951****,*************,*************,yahoo.com,무교,국민은행,785072-67-502709,6
3233,김**,여성,"[150.0, 160.0[","[60.0, 70.0[",O형,1951****,*************,*************,naver.com,무교,수협중앙회,4252-1893-5352,8
17656,김**,여성,"[150.0, 160.0[","[60.0, 70.0[",B형,1951****,*************,*************,gmail.com,무교,한국씨티은행,067-217329-104,2
23945,김**,여성,"[150.0, 160.0[","[60.0, 70.0[",A형,1951****,*************,*************,yahoo.com,무교,스탠다드(제일),937-46-995532,1
31434,김**,여성,"[150.0, 160.0[","[60.0, 70.0[",A형,1951****,*************,*************,gmail.com,기독교,하나은행,032-327688-77455,9
5909,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1951****,*************,*************,gmail.com,무교,새마을금고,4-94514146841-9,3
21904,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1951****,*************,*************,naver.com,기독교,NH농협,163-5486-696-76,6
26742,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1951****,*************,*************,gmail.com,불교,하나은행,714-140687-48393,8
10764,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1951****,*************,*************,yahoo.com,무교,스탠다드(제일),752-69-214156,3
14093,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1951****,*************,*************,yahoo.com,무교,스탠다드(제일),180-45-338631,4
23985,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1951****,*************,*************,naver.com,기독교,외환은행,015-136279-786,7
24451,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1951****,*************,*************,daum.net,기독교,스탠다드(제일),864-41-534608,4
30926,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1951****,*************,*************,gmail.com,무교,외환은행,593-909756-233,4
7773,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1951****,*************,*************,naver.com,기독교,외환은행,733-711984-408,9
27585,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1951****,*************,*************,daum.net,천주교,스탠다드(제일),656-38-770749,7
39908,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1951****,*************,*************,daum.net,기독교,기업은행,798-553813-88-743,4
13841,박**,여성,"[150.0, 160.0[","[60.0, 70.0[",A형,1951****,*************,*************,daum.net,무교,신한은행,777-160-258681,9
18111,박**,여성,"[150.0, 160.0[","[60.0, 70.0[",A형,1951****,*************,*************,daum.net,기독교,한국씨티은행,890-780685-335,9
26378,박**,여성,"[150.0, 160.0[","[60.0, 70.0[",A형,1951****,*************,*************,daum.net,불교,스탠다드(제일),287-68-322668,8
6882,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1951****,*************,*************,yahoo.com,불교,NH농협,625-2005-232-75,8
11460,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1951****,*************,*************,naver.com,천주교,하나은행,969-769553-42807,7
20719,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1951****,*************,*************,gmail.com,기독교,새마을금고,6-48289417952-4,9
20876,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1951****,*************,*************,gmail.com,무교,기업은행,871-125907-30-861,9
4587,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1951****,*************,*************,yahoo.com,기독교,스탠다드(제일),313-17-601067,7
6192,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1951****,*************,*************,yahoo.com,기독교,기업은행,533-897097-52-034,1
30379,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1951****,*************,*************,gmail.com,무교,새마을금고,3-95527936050-3,1
3742,이**,여성,"[150.0, 160.0[","[60.0, 70.0[",A형,1951****,*************,*************,naver.com,무교,기업은행,610-357996-58-729,8
17176,이**,남성,"[150.0, 160.0[","[60.0, 70.0[",A형,1951****,*************,*************,daum.net,무교,국민은행,909819-64-077982,1
39473,이**,여성,"[150.0, 160.0[","[60.0, 70.0[",B형,1951****,*************,*************,gmail.com,무교,한국씨티은행,848-757149-332,9
1738,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1951****,*************,*************,naver.com,불교,새마을금고,2-99661352595-2,4
11862,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1951****,*************,*************,naver.com,무교,수협중앙회,6314-1502-3372,1
16901,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1951****,*************,*************,yahoo.com,불교,하나은행,629-387565-67687,7
30944,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1951****,*************,*************,naver.com,기독교,스탠다드(제일),059-87-674746,6
4009,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1951****,*************,*************,daum.net,기독교,하나은행,298-993936-77537,3
9846,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1951****,*************,*************,daum.net,무교,한국씨티은행,349-391442-229,3
9853,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1951****,*************,*************,naver.com,무교,우리은행,0159-216-728447,7
21458,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1951****,*************,*************,gmail.com,무교,한국씨티은행,810-310767-960,6
22057,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1951****,*************,*************,naver.com,무교,수협중앙회,6830-9387-7311,9
22465,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1951****,*************,*************,yahoo.com,무교,하나은행,363-283442-57609,3
26515,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1951****,*************,*************,gmail.com,기독교,우리은행,0980-219-237166,8
33852,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1951****,*************,*************,gmail.com,무교,우리은행,3818-650-019698,5
34114,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1951****,*************,*************,yahoo.com,불교,외환은행,938-228057-283,3
38718,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1951****,*************,*************,yahoo.com,무교,새마을금고,5-63736517862-7,4
20956,천**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1951****,*************,*************,yahoo.com,불교,스탠다드(제일),255-79-856932,2
23509,천**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1951****,*************,*************,yahoo.com,천주교,스탠다드(제일),779-10-004053,7
39142,천**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1951****,*************,*************,gmail.com,불교,스탠다드(제일),350-56-943687,9
9750,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1951****,*************,*************,gmail.com,무교,수협중앙회,9736-4277-7131,4
20739,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1951****,*************,*************,yahoo.com,불교,기업은행,927-804131-35-870,5
38796,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1951****,*************,*************,naver.com,무교,한국씨티은행,668-583221-965,9
14972,권**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1952****,*************,*************,gmail.com,무교,수협중앙회,8806-0702-7205,9
33111,권**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1952****,*************,*************,gmail.com,기독교,수협중앙회,3805-2056-8480,6
37930,권**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1952****,*************,*************,gmail.com,무교,국민은행,617475-07-553210,2
1180,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1952****,*************,*************,yahoo.com,무교,외환은행,440-891478-558,8
13891,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1952****,*************,*************,daum.net,기독교,국민은행,023373-72-365526,9
21034,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1952****,*************,*************,naver.com,무교,신한은행,533-598-137064,3
35454,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1952****,*************,*************,daum.net,불교,새마을금고,0-23209519045-8,9
39449,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1952****,*************,*************,daum.net,불교,기업은행,547-409278-43-564,8
18235,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1952****,*************,*************,yahoo.com,무교,국민은행,239533-97-677758,9
30546,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1952****,*************,*************,naver.com,불교,외환은행,103-074506-644,4
39146,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1952****,*************,*************,gmail.com,무교,수협중앙회,4927-6847-9262,1
1270,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1952****,*************,*************,naver.com,무교,신한은행,873-283-912580,1
4984,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1952****,*************,*************,naver.com,무교,하나은행,917-771674-44883,5
