No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,최종학력,전공,학점
7268,조**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1992****,*************,*************,naver.com,기독교,한국예술종합학교,법학,0.71
20951,조**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1992****,*************,*************,daum.net,불교,가톨릭대학교,법학,3.03
29216,조**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1992****,*************,*************,yahoo.com,기독교,삼육대학교,공학,2.77
3594,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",AB형,1993****,*************,*************,naver.com,불교,상명대학교,인문,1.65
10510,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",AB형,1993****,*************,*************,naver.com,기독교,성균관대학교,공학,1.5
37992,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",O형,1993****,*************,*************,gmail.com,기독교,덕성자대학교,공학,3.75
5363,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1993****,*************,*************,naver.com,무교,서울과학기술대학교,자연,3.54
7501,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1993****,*************,*************,naver.com,불교,서울여자대학교,의학,2.95
16835,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1993****,*************,*************,naver.com,무교,한영신학대학교,의학,3.93
19243,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1993****,*************,*************,daum.net,무교,서강대학교,의학,4.01
33667,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1993****,*************,*************,naver.com,무교,성균관대학교,자연,3.4
9596,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1993****,*************,*************,gmail.com,천주교,성균관대학교,의학,1.16
10057,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1993****,*************,*************,daum.net,기독교,성공회대학교,법학,0.35
21719,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1993****,*************,*************,gmail.com,불교,동덕여자대학교,사회,3.75
31173,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1993****,*************,*************,naver.com,불교,삼육대학교,교육,2.06
33200,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1993****,*************,*************,naver.com,불교,숙명여자대학교,인문,2.54
39388,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1993****,*************,*************,naver.com,기독교,한성대학교,의학,2.12
3078,이**,여성,"[140.0, 150.0[","[50.0, 60.0[",B형,1993****,*************,*************,gmail.com,무교,한국성서대학교,예체능,0.31
7735,이**,여성,"[140.0, 150.0[","[50.0, 60.0[",B형,1993****,*************,*************,daum.net,무교,장로회신학대학교,자연,2.05
17890,이**,여성,"[140.0, 150.0[","[50.0, 60.0[",A형,1993****,*************,*************,gmail.com,불교,동덕여자대학교,의학,3.99
25270,이**,여성,"[140.0, 150.0[","[50.0, 60.0[",O형,1993****,*************,*************,yahoo.com,불교,가톨릭대학교,의학,1.47
354,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1993****,*************,*************,naver.com,무교,서울여자대학교,자연,3.33
3979,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1993****,*************,*************,naver.com,기독교,경기대학교,공학,0.61
17859,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1993****,*************,*************,yahoo.com,무교,중앙대학교,사회,3.02
19992,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1993****,*************,*************,naver.com,불교,감리교신학대학교,인문,2.57
21418,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1993****,*************,*************,gmail.com,무교,건국대학교,공학,2.67
23549,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1993****,*************,*************,yahoo.com,불교,숙명여자대학교,인문,3
30014,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1993****,*************,*************,naver.com,무교,가톨릭대학교,자연,0.93
35650,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1993****,*************,*************,gmail.com,무교,서울대학교,의학,2.94
36720,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1993****,*************,*************,naver.com,기독교,서울대학교,의학,4.41
8556,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1993****,*************,*************,yahoo.com,무교,경희대학교,법학,1.86
18549,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1993****,*************,*************,daum.net,무교,중앙대학교,공학,2.74
38955,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1993****,*************,*************,daum.net,기독교,한국체육대학교,법학,1.91
21107,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1993****,*************,*************,gmail.com,불교,명지대학교,예체능,0.78
25091,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1993****,*************,*************,gmail.com,불교,연세대학교,인문,2.4
39841,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1993****,*************,*************,gmail.com,무교,그리스도대학교,인문,0.38
14019,최**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1993****,*************,*************,yahoo.com,무교,추계예술대학교,법학,2.47
16800,최**,남성,"[160.0, 170.0[","[50.0, 60.0[",B형,1993****,*************,*************,daum.net,불교,추계예술대학교,예체능,3.83
21865,최**,여성,"[160.0, 170.0[","[50.0, 60.0[",AB형,1993****,*************,*************,yahoo.com,무교,서경대학교,교육,3.06
343,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1994****,*************,*************,daum.net,기독교,숭실대학교,의학,2.91
4800,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1994****,*************,*************,daum.net,기독교,총신대학교,공학,1.38
7055,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1994****,*************,*************,gmail.com,무교,KAIST,교육,4.47
7102,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1994****,*************,*************,gmail.com,무교,서경대학교,자연,1.67
9234,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1994****,*************,*************,naver.com,불교,총신대학교,자연,2.57
15752,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1994****,*************,*************,naver.com,기독교,성신여자대학교,사회,4.04
20759,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1994****,*************,*************,daum.net,불교,서울과학기술대학교,의학,0.44
21802,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1994****,*************,*************,daum.net,불교,그리스도대학교,사회,3.3
28027,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1994****,*************,*************,gmail.com,기독교,한영신학대학교,법학,2.87
32469,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1994****,*************,*************,naver.com,기독교,서울대학교,의학,0.28
38293,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1994****,*************,*************,gmail.com,무교,상명대학교,인문,1.77
19300,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",AB형,1994****,*************,*************,gmail.com,기독교,육군사관학교,공학,2.47
28059,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1994****,*************,*************,daum.net,기독교,그리스도대학교,법학,1.33
35550,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1994****,*************,*************,daum.net,무교,경기대학교,사회,2.85
15969,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1994****,*************,*************,naver.com,기독교,총신대학교,공학,0.2
17920,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1994****,*************,*************,yahoo.com,기독교,경기대학교,교육,1.39
37394,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1994****,*************,*************,daum.net,무교,동덕여자대학교,교육,1.08
9411,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1994****,*************,*************,yahoo.com,무교,한양대학교,사회,2.02
17611,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1994****,*************,*************,naver.com,불교,홍익대학교,의학,4.39
22088,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1994****,*************,*************,gmail.com,기독교,한국예술종합학교,사회,3.93
38227,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1994****,*************,*************,yahoo.com,무교,서경대학교,법학,0.61
2023,이**,남성,"[160.0, 170.0[","[50.0, 60.0[",A형,1994****,*************,*************,yahoo.com,무교,서울여자대학교,인문,0.76
5068,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1994****,*************,*************,yahoo.com,천주교,그리스도대학교,법학,4.34
5933,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1994****,*************,*************,gmail.com,무교,한국예술종합학교,법학,2.89
18633,이**,남성,"[160.0, 170.0[","[50.0, 60.0[",AB형,1994****,*************,*************,gmail.com,기독교,명지대학교,예체능,3.86
35535,이**,남성,"[160.0, 170.0[","[50.0, 60.0[",O형,1994****,*************,*************,daum.net,무교,서울대학교,인문,2.96
10041,임**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1994****,*************,*************,naver.com,무교,서울과학기술대학교,의학,3.64
26932,임**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1994****,*************,*************,naver.com,무교,한국성서대학교,의학,0.04
36814,임**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1994****,*************,*************,naver.com,불교,육군사관학교,예체능,2.92
8630,조**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1994****,*************,*************,naver.com,불교,홍익대학교,자연,4.31
10791,조**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1994****,*************,*************,gmail.com,불교,한국체육대학교,공학,4.08
29287,조**,여성,"[160.0, 170.0[","[50.0, 60.0[",AB형,1994****,*************,*************,yahoo.com,무교,한국예술종합학교,인문,0.95
200,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",O형,1995****,*************,*************,naver.com,무교,한성대학교,의학,3.09
27792,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",B형,1995****,*************,*************,yahoo.com,불교,이화여자대학,공학,4.22
34382,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",B형,1995****,*************,*************,daum.net,무교,상명대학교,예체능,3.96
6970,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1995****,*************,*************,naver.com,무교,육군사관학교,인문,2.52
12715,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1995****,*************,*************,yahoo.com,불교,서울여자대학교,사회,3.04
18651,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1995****,*************,*************,gmail.com,기독교,덕성자대학교,법학,2.57
23979,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1995****,*************,*************,naver.com,불교,덕성자대학교,예체능,2.97
24104,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1995****,*************,*************,naver.com,무교,이화여자대학,교육,3.39
27264,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1995****,*************,*************,daum.net,무교,추계예술대학교,교육,3.78
29029,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1995****,*************,*************,daum.net,무교,총신대학교,인문,2.09
29606,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1995****,*************,*************,daum.net,무교,성균관대학교,공학,3.2
31310,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1995****,*************,*************,naver.com,불교,세종대학교,법학,0.9
34561,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1995****,*************,*************,gmail.com,무교,중앙대학교,자연,2.14
3586,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1995****,*************,*************,naver.com,무교,육군사관학교,의학,2.83
12562,김**,남성,"[160.0, 170.0[","[50.0, 60.0[",A형,1995****,*************,*************,yahoo.com,기독교,서울대학교,인문,0.67
21962,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1995****,*************,*************,yahoo.com,천주교,한양대학교,인문,3.25
27892,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1995****,*************,*************,daum.net,무교,추계예술대학교,사회,1.61
32741,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1995****,*************,*************,naver.com,천주교,서울여자대학교,인문,2.96
35358,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1995****,*************,*************,gmail.com,불교,장로회신학대학교,자연,1.78
293,이**,여성,"[140.0, 150.0[","[50.0, 60.0[",A형,1995****,*************,*************,gmail.com,무교,중앙대학교,공학,1.1
4458,이**,여성,"[140.0, 150.0[","[50.0, 60.0[",B형,1995****,*************,*************,daum.net,불교,서울여자대학교,공학,2.34
9227,이**,여성,"[140.0, 150.0[","[50.0, 60.0[",O형,1995****,*************,*************,naver.com,불교,연세대학교,법학,3.41
1731,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1995****,*************,*************,daum.net,무교,성균관대학교,사회,0.73
5811,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1995****,*************,*************,gmail.com,불교,총신대학교,예체능,3.19
12230,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1995****,*************,*************,naver.com,무교,서울과학기술대학교,의학,3.74
24278,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1995****,*************,*************,gmail.com,무교,홍익대학교,사회,2.98
25329,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1995****,*************,*************,yahoo.com,무교,서경대학교,예체능,2.15
27564,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1995****,*************,*************,daum.net,기독교,경희대학교,공학,3.88
31470,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1995****,*************,*************,gmail.com,불교,동덕여자대학교,인문,0.87
33676,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1995****,*************,*************,naver.com,불교,총신대학교,예체능,3.96
36436,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1995****,*************,*************,daum.net,무교,총신대학교,의학,0.66
461,황**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1995****,*************,*************,naver.com,무교,추계예술대학교,법학,2.67
9619,황**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1995****,*************,*************,daum.net,무교,성신여자대학교,교육,2.17
24250,황**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1995****,*************,*************,daum.net,불교,성균관대학교,인문,1.89
32529,황**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1995****,*************,*************,daum.net,무교,이화여자대학,법학,2.59
1079,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1996****,*************,*************,naver.com,기독교,한성대학교,공학,1.91
1293,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1996****,*************,*************,daum.net,기독교,중앙대학교,예체능,4.02
4996,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1996****,*************,*************,gmail.com,불교,한양대학교,의학,3.18
9794,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1996****,*************,*************,yahoo.com,무교,서울교육대학교,공학,0.56
10945,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1996****,*************,*************,daum.net,기독교,한국성서대학교,자연,1.98
16299,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1996****,*************,*************,naver.com,무교,삼육대학교,예체능,4.01
20942,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1996****,*************,*************,naver.com,무교,가톨릭대학교,예체능,4.3
21105,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1996****,*************,*************,daum.net,무교,한양대학교,예체능,0.56
31366,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1996****,*************,*************,daum.net,불교,이화여자대학,공학,1.97
