No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,최종학력,전공,학점
12564,오남지,남성,169.4,64.1,B형,19561017,010-6029-1119,urhgzf8t,daum.net,무교,연세대학교,의학,1.33
12567,임상종,남성,162.7,63.1,A형,19670531,010-6594-3946,eeq3v15,naver.com,무교,한양대학교,사회,1.52
12575,정훈진,여성,159.4,48.6,B형,19830615,010-1695-3094,c98y77fgzbp,yahoo.com,기독교,서강대학교,인문,2.83
12576,곽준용,여성,159.2,60.6,A형,19470504,010-2176-8357,m91preuqagii,naver.com,무교,덕성자대학교,공학,0.99
12577,박상지,여성,158.5,51.5,B형,19550913,010-7093-4339,pst9tj1qzzwfq,gmail.com,무교,고려대학교,사회,4.2
12584,주희정,남성,168.3,69.7,B형,19480529,010-6080-8535,cvr6iualfpua,gmail.com,불교,서울시립대학교,의학,4.17
12585,이상진,남성,175.2,67.7,AB형,19621211,010-6283-6518,llfq7t5hm0a7,daum.net,무교,연세대학교,교육,1.25
12587,문협남,남성,170.6,61.1,B형,19960615,010-4466-7320,v5dl45iz,naver.com,무교,세종대학교,의학,0.88
12590,남종준,남성,177.0,66.1,B형,19850507,010-2813-7994,g9d0cusv,yahoo.com,무교,경기대학교,의학,1.28
12592,전진현,여성,152.1,52.3,B형,19610629,010-1149-4057,ddjwdqdnn,daum.net,불교,육군사관학교,자연,3.76
12594,김훈희,남성,170.3,60.1,A형,19530505,010-5202-5513,m51gov0v,yahoo.com,무교,성균관대학교,법학,3.98
12599,김현협,남성,179.3,66.7,A형,19871219,010-8433-8625,ik2c3wc,naver.com,무교,명지대학교,인문,3.27
12600,김성지,여성,162.0,56.5,B형,19621215,010-1352-6427,t5evvrqjcws,gmail.com,무교,장로회신학대학교,인문,4.36
12601,홍훈성,남성,168.3,72.1,O형,19460616,010-4393-2477,ek1q74vk0,naver.com,무교,KAIST,법학,0
12607,한준종,남성,173.9,69.1,A형,19820309,010-5513-0234,tnzlad19jk,naver.com,무교,서울시립대학교,사회,4.29
12609,황종준,여성,152.7,51.7,A형,19960610,010-0129-2280,r979yjx0,daum.net,기독교,동덕여자대학교,사회,1.4
12616,임희훈,남성,159.7,60.7,B형,19600624,010-2743-2586,dqd97bjp,gmail.com,불교,서울여자대학교,자연,1.13
12620,이우영,남성,171.9,70.2,O형,19610801,010-3938-1394,yzoydyzbqeb76,yahoo.com,무교,고려대학교,사회,3.18
12623,조지훈,남성,172.3,67.7,AB형,19470504,010-1767-5321,s5wo6g761qx52,gmail.com,불교,장로회신학대학교,공학,4.12
12624,정준현,여성,154.1,50.3,A형,19660807,010-6034-8599,b20hg5jsiiwnr,yahoo.com,기독교,추계예술대학교,교육,0.89
12627,김준훈,여성,153.4,50.5,A형,19590420,010-9634-8515,c1wuhxk0nj9,daum.net,불교,광운대학교,법학,1.27
12635,김현지,남성,166.8,65.1,B형,19740901,010-9976-9581,v9vnfbjy2d,yahoo.com,기독교,한국체육대학교,교육,2.71
12636,허준남,남성,169.7,70.1,AB형,19510327,010-7299-9984,fi6593wcrf,daum.net,불교,한성대학교,공학,3.37
12639,윤종협,여성,163.4,53.3,O형,19871030,010-0418-4173,xpxo6n3ow,gmail.com,무교,홍익대학교,사회,1.83
12641,박희은,남성,167.7,64.8,B형,19710620,010-7129-6000,gzjo9t1,daum.net,무교,한양대학교,사회,0.95
12642,김종현,남성,165.5,64.3,O형,19810106,010-3344-8003,cnxahdu,yahoo.com,무교,삼육대학교,교육,4.13
12643,안석현,남성,164.8,74.0,O형,19790115,010-4166-9226,sor32ua0d70q,yahoo.com,무교,명지대학교,의학,0.03
12648,김훈현,남성,166.5,72.9,A형,19780822,010-4302-1935,oyebdubzkpi,gmail.com,불교,서울기독대학교,교육,3.37
12649,김종덕,남성,171.4,69.0,AB형,19470919,010-6221-3429,so2y16xdbq,daum.net,무교,한영신학대학교,공학,1.81
12657,김영우,여성,158.3,59.1,B형,19641102,010-7422-7894,hbn7lcj8klrz1,yahoo.com,무교,그리스도대학교,법학,0.01
12659,기성훈,남성,165.8,63.3,A형,19710221,010-4931-6700,afjxbijf541ju,daum.net,불교,추계예술대학교,공학,3.87
12660,조준희,여성,153.1,55.2,B형,19870829,010-6777-2838,zjs3bnhq133z,naver.com,무교,숙명여자대학교,예체능,1.88
12670,양진준,남성,171.1,67.3,A형,19550901,010-1850-2863,wckxy4dbe,daum.net,천주교,장로회신학대학교,법학,1.86
12671,양남훈,여성,149.9,56.5,AB형,19541218,010-3322-0189,whyk9nmnkl,naver.com,무교,성균관대학교,자연,4.31
12672,엄은준,여성,151.8,53.5,B형,19630320,010-9699-7690,jcmjxu6280ocy,yahoo.com,기독교,연세대학교,공학,2.9
12677,김진훈,남성,178.8,64.0,O형,19910328,010-3328-4203,j9ajrh7qh8pv,daum.net,기독교,경기대학교,예체능,1.9
12678,김정택,여성,163.2,55.2,O형,19640331,010-4253-0628,pu66u9kkktx0,gmail.com,기독교,육군사관학교,사회,3.96
12679,정훈서,여성,148.1,53.0,O형,19961224,010-1585-6391,q14mwjp9m,gmail.com,무교,숙명여자대학교,교육,3.14
12682,이준석,여성,153.9,49.4,O형,19480926,010-3498-2845,ozm0mqw5b874,daum.net,무교,홍익대학교,의학,2.04
12695,김지용,남성,173.5,61.2,B형,19680302,010-0807-8469,yrjg6j,daum.net,무교,숙명여자대학교,공학,3.61
12699,최훈준,여성,154.0,54.8,A형,19900314,010-3986-7354,i6kbx0hy761v,yahoo.com,불교,성균관대학교,예체능,0.21
12704,마석영,여성,154.0,57.0,B형,19960221,010-9262-1229,u3285voakt5,daum.net,기독교,서울시립대학교,교육,3.65
12710,최서덕,남성,171.9,68.1,B형,19580310,010-7244-3521,wrh1i007jfg,yahoo.com,기독교,성공회대학교,교육,1.94
12713,김준진,여성,163.8,55.3,O형,19760218,010-1236-0229,kqq9wutp9cw93,naver.com,무교,서울시립대학교,예체능,0.6
12715,김협준,여성,158.2,53.4,A형,19951019,010-3061-1382,x032y0nyxk61,yahoo.com,불교,서울여자대학교,사회,3.04
12716,권종현,남성,165.0,62.6,B형,19470808,010-3681-6299,lev7hlqpcp955,daum.net,기독교,한국예술종합학교,자연,3.14
12720,박훈준,여성,148.1,56.0,A형,19580809,010-9725-9938,xetg57po3ab,naver.com,무교,세종대학교,교육,1.49
12721,임택희,여성,162.1,58.4,A형,19560902,010-3582-3322,bv4czqf4pef,gmail.com,불교,서울대학교,예체능,2.83
12729,박준성,남성,171.4,66.0,A형,19880302,010-5016-7958,un0zrqadnzdc,daum.net,무교,육군사관학교,의학,3.38
12739,하우용,여성,155.6,56.8,A형,19800722,010-0951-9701,qi5kokuf1rc,yahoo.com,무교,경희대학교,인문,0.67
12741,김훈희,남성,171.5,59.2,AB형,19500908,010-3229-0233,bczeez5,gmail.com,무교,삼육대학교,인문,1.46
12748,정협진,남성,177.2,69.8,A형,19471019,010-0938-6887,isp17776,naver.com,무교,한영신학대학교,공학,0.99
12749,김종남,여성,155.1,54.7,A형,19590524,010-3173-0607,hx7uyljobe,gmail.com,무교,그리스도대학교,의학,3.9
12751,민정지,여성,146.1,53.7,A형,19931102,010-9243-8197,boy4qvz,gmail.com,기독교,성균관대학교,교육,1.98
12752,손덕정,남성,177.3,63.7,A형,19891114,010-0311-5961,v05vezp2bx,naver.com,기독교,한국방송통신대학교,교육,2.15
12753,신택상,여성,164.7,59.9,A형,19510405,010-6644-3448,ryeoegd62cu,yahoo.com,기독교,동덕여자대학교,공학,1.24
12755,장상정,남성,176.8,69.7,A형,19770130,010-5443-2296,t49b89pjada,naver.com,기독교,한국외국어대학교,자연,4.28
12757,김현종,여성,161.1,58.3,O형,19830725,010-5571-9230,d8u5hl,yahoo.com,무교,가톨릭대학교,인문,3.81
12765,강덕택,여성,155.7,49.7,A형,19661130,010-5069-7852,ncbuhy2,daum.net,무교,한국성서대학교,예체능,0.39
12766,김서지,여성,153.1,55.7,O형,19911005,010-2520-0836,ffao6zlw6jl,naver.com,천주교,고려대학교,인문,3.39
12768,한훈석,남성,169.5,64.5,A형,19951231,010-1373-7718,ujl69pl10b,daum.net,불교,홍익대학교,의학,3.46
12769,임남준,남성,174.6,62.2,O형,19761104,010-8344-9466,xwkdmxiu7j,gmail.com,기독교,홍익대학교,의학,2.67
12770,허성상,남성,173.9,66.6,A형,19790727,010-8775-4073,udfm4d90wcz,gmail.com,무교,성균관대학교,교육,2.5
12772,강택은,여성,160.5,42.9,A형,19590421,010-2794-8014,ftuu5reu52,daum.net,무교,동국대학교,예체능,0.97
12773,김준용,여성,155.8,47.7,AB형,19850128,010-7420-5802,dyl78u,gmail.com,불교,동국대학교,법학,2.17
12786,이진영,남성,164.3,63.5,O형,19890901,010-6379-2198,e17h1gkxr,yahoo.com,무교,경기대학교,교육,3.36
12788,김지종,여성,160.3,53.0,A형,19870718,010-6032-8750,kbepmtkw,naver.com,불교,서울과학기술대학교,법학,3.78
12793,배용현,남성,167.5,59.8,O형,19760110,010-2600-1090,p1vklbhjr,yahoo.com,무교,삼육대학교,의학,1.06
12812,전준용,남성,174.9,65.7,O형,19691207,010-0073-5712,cul9e19sc,yahoo.com,불교,동덕여자대학교,의학,1.51
12818,황서준,남성,170.5,66.0,O형,19600725,010-9841-5538,lf3l01cnv,gmail.com,불교,서울과학기술대학교,의학,3.43
12821,최석용,남성,167.9,68.0,A형,19520523,010-7337-3410,ay5vwgze52bf5,gmail.com,무교,서울대학교,교육,3.76
12822,김성지,남성,170.6,68.5,B형,19520417,010-5340-1285,pbsnuj8cgj8yw,daum.net,기독교,상명대학교,자연,0.42
12825,전남서,여성,151.2,56.2,B형,19840315,010-0690-1180,ae0zfpeo7gs,naver.com,불교,경희대학교,공학,1.7
12829,홍은준,여성,169.0,52.9,AB형,19700130,010-5085-7259,h7h1xch1gwqe,yahoo.com,천주교,삼육대학교,법학,3.17
12830,최성은,남성,166.7,65.4,O형,19861230,010-4039-8322,yutr724d,yahoo.com,불교,숭실대학교,자연,1.35
12831,김지택,남성,162.8,68.2,A형,19650710,010-9613-1276,p0l0t320gie9o,yahoo.com,불교,연세대학교,의학,1.06
12837,박현석,남성,171.4,59.2,A형,19700107,010-5198-2127,zrdlc7sj,gmail.com,불교,한국성서대학교,법학,1
12838,손남영,남성,163.9,70.2,AB형,19671010,010-1154-9078,i6af2m,daum.net,무교,한국성서대학교,공학,1.38
12840,이택준,남성,170.6,68.2,A형,19660805,010-3396-1760,f80xsf2y,daum.net,불교,한양대학교,교육,3.4
12841,이준영,남성,163.1,65.7,A형,19850602,010-1781-8125,gc72m6eztp,yahoo.com,불교,세종대학교,예체능,2.92
12842,서상희,남성,169.4,70.4,B형,19670701,010-6865-0971,s3uxo56al5z17,yahoo.com,기독교,서울기독대학교,예체능,0.56
12847,안희지,여성,170.2,56.6,B형,19471104,010-9338-2500,dbaym964tz6hu,daum.net,기독교,연세대학교,교육,0.28
12849,김현성,남성,178.3,72.1,B형,19521212,010-7026-2757,fir1bf39ebhb4,naver.com,무교,서울대학교,사회,3.39
12850,이준협,남성,170.5,65.8,A형,19810206,010-0447-6537,akehgh2i,gmail.com,무교,경희대학교,교육,0.53
12851,김준희,여성,154.7,61.3,A형,19590209,010-0773-1589,txyak9hz84,yahoo.com,무교,동덕여자대학교,예체능,0.51
12855,박훈준,남성,164.9,62.2,B형,19760725,010-5571-1883,stcxvp,yahoo.com,무교,삼육대학교,자연,1.92
12867,최정은,여성,159.6,56.7,O형,19620303,010-0046-1553,iivip31,daum.net,무교,한국외국어대학교,의학,1.46
12868,박정준,남성,175.6,62.7,A형,19660112,010-8068-1143,dvmsxr48u63l,yahoo.com,불교,홍익대학교,사회,3.76
12875,김희남,여성,155.1,58.0,AB형,19840613,010-2565-9494,e6vn2mw8,gmail.com,기독교,연세대학교,예체능,1.7
12877,이은용,남성,165.1,68.2,O형,19700819,010-2054-0153,j83x0c76wkv0,daum.net,기독교,중앙대학교,인문,0.11
12878,강지영,남성,171.0,66.7,A형,19850619,010-4704-9543,b9c8f1wtk,naver.com,무교,한영신학대학교,의학,2.02
12882,채은우,여성,159.4,52.8,B형,19570213,010-6536-9370,risbff8unwyrc,yahoo.com,불교,한국체육대학교,법학,1.7
12895,김현택,남성,176.4,68.0,AB형,19830929,010-6863-1435,yejeofs,yahoo.com,무교,명지대학교,사회,0.13
12904,김상훈,여성,153.1,65.4,AB형,19641004,010-0952-5570,m17r99mz6,naver.com,불교,중앙대학교,공학,1.61
12905,송영성,여성,155.1,54.8,O형,19801207,010-5989-3354,dkhzgeolk,daum.net,천주교,서울여자대학교,사회,3.27
12907,김훈석,남성,176.2,61.8,O형,19600206,010-1678-6739,s4ackzcd4i,daum.net,불교,숭실대학교,공학,1.72
12925,양현준,남성,158.1,67.7,AB형,19960326,010-9486-4585,x9abr0ppe,daum.net,무교,삼육대학교,의학,0.74
12927,최택희,남성,170.4,67.8,B형,19920223,010-3803-0459,gsfoqoc543,naver.com,무교,상명대학교,교육,1.82
12930,정우지,남성,161.9,74.4,B형,19460317,010-0957-4345,yegnwg,yahoo.com,불교,한국예술종합학교,인문,0.77
12938,윤진성,여성,161.4,59.2,B형,19890429,010-2812-9242,ku0jgbvnt,naver.com,무교,성균관대학교,예체능,1.15
12939,박성진,여성,159.2,57.8,AB형,19890926,010-8432-3850,hrvgcsbv,naver.com,무교,가톨릭대학교,예체능,1.55
12945,김우준,남성,168.2,60.9,A형,19800530,010-6124-3520,sbll7oms,yahoo.com,무교,총신대학교,공학,3.47
12950,임종정,여성,163.5,52.7,B형,19740201,010-0637-0953,usdvn5,naver.com,기독교,상명대학교,인문,0.4
12971,황덕준,여성,151.3,56.6,A형,19600919,010-3615-2902,ducquzi,yahoo.com,불교,감리교신학대학교,사회,2.62
12987,유석협,남성,163.3,70.5,O형,19710521,010-1568-1679,by6kch5eaa,daum.net,불교,서울교육대학교,의학,2.28
12993,박협지,여성,146.6,53.2,O형,19660701,010-9872-7102,aqt3ahs,gmail.com,무교,한영신학대학교,법학,0.68
13004,이용서,남성,166.4,67.7,O형,19770330,010-8180-4164,rpns09lqh9iit,naver.com,천주교,감리교신학대학교,인문,1.14
13008,염지진,남성,156.5,70.7,A형,19860623,010-4941-1857,eqwkinwh,naver.com,무교,숭실대학교,사회,3.06
13009,정희협,남성,168.9,64.8,A형,19941205,010-5733-9884,k2d93grcpn,naver.com,기독교,고려대학교,예체능,3.32
13011,서협성,남성,167.2,67.0,O형,19490925,010-5674-5249,iqlvwbvb21hi,yahoo.com,천주교,연세대학교,예체능,4.38
13016,노남은,남성,166.7,73.5,A형,19520419,010-9090-6895,llxk09y,yahoo.com,불교,장로회신학대학교,공학,3.44
13021,박영성,남성,177.8,71.1,AB형,19830510,010-2375-9320,rn82bvqv9nh,gmail.com,무교,한양대학교,자연,2.3
13030,김희진,남성,171.2,68.6,A형,19581010,010-6821-8062,r2swj0milmr1,daum.net,무교,성균관대학교,법학,3.41
13038,안진훈,여성,161.3,52.5,A형,19710128,010-3588-9140,shkblgwhjjn,yahoo.com,무교,경희대학교,교육,0.29
13039,은우덕,여성,157.1,49.1,B형,19910426,010-4392-4511,kwsgv0g7x,daum.net,기독교,서울시립대학교,공학,1.48
13040,이택서,여성,155.9,52.7,A형,19640624,010-5073-2378,xel7w7r9hdpl,yahoo.com,무교,서경대학교,인문,2.44
13043,국종남,여성,155.7,54.9,A형,19790310,010-2347-0708,nz3asydf3j,gmail.com,무교,가톨릭대학교,법학,3.2
13047,김희협,남성,168.2,76.6,O형,19631101,010-3790-1204,ox39ibari,daum.net,무교,가톨릭대학교,법학,2.76
13048,최훈준,여성,153.4,55.5,A형,19500907,010-3917-8842,a2briohgfvdg9,naver.com,무교,연세대학교,의학,3.09
13050,김정현,여성,155.1,53.5,B형,19580319,010-5253-3932,caxbjp9j6,daum.net,불교,상명대학교,의학,0.55
13060,김영용,남성,168.3,70.7,B형,19961220,010-3923-2427,bvaume9,yahoo.com,무교,경기대학교,교육,3.93
13061,김덕종,남성,173.9,65.2,O형,19710605,010-2114-7557,bno70hdxc2yz,gmail.com,무교,동덕여자대학교,의학,0.56
13075,정은우,여성,156.2,49.2,AB형,19470103,010-1017-8490,nabysftmy4,gmail.com,무교,서경대학교,인문,1.62
13080,김우희,남성,169.4,64.3,A형,19851130,010-4589-2004,cn9huc9g,gmail.com,무교,숭실대학교,공학,3.27
13092,이준훈,여성,164.7,54.8,B형,19591126,010-3267-0064,v7b6na,yahoo.com,기독교,고려대학교,교육,3.7
13096,김영준,남성,160.2,66.1,A형,19920102,010-0856-7739,nkwczq590,naver.com,기독교,서울여자대학교,공학,2.15
13100,이은서,여성,162.5,56.7,AB형,19510114,010-3097-9655,iizdqmzt,gmail.com,기독교,감리교신학대학교,자연,2.21
13108,정종훈,여성,154.0,55.5,B형,19540903,010-7595-6210,lpw1bu,daum.net,무교,경희대학교,법학,2.09
13118,오영석,여성,150.7,57.4,B형,19520324,010-5613-4696,cdudyz,yahoo.com,무교,삼육대학교,법학,1.02
13122,정준훈,여성,153.1,50.5,AB형,19480621,010-1167-9491,nkeq0krxd,yahoo.com,기독교,숙명여자대학교,공학,1.99
13123,장상협,여성,157.9,68.6,A형,19510831,010-0936-6085,lxkraawmx,naver.com,기독교,한국성서대학교,의학,0.85
13124,이훈협,여성,153.1,61.7,O형,19511104,010-2680-1112,pti5a75,naver.com,불교,숭실대학교,법학,0.25
13126,장준훈,남성,167.1,71.7,O형,19940615,010-0140-6716,r6ie39ozu5,yahoo.com,기독교,성공회대학교,예체능,2.55
13134,배택협,여성,157.2,55.6,B형,19820927,010-4559-6269,opdwpijpt611,yahoo.com,무교,삼육대학교,교육,4.06
13138,이지준,여성,152.2,62.4,B형,19860709,010-3270-8268,vgpixxsq,daum.net,기독교,성균관대학교,의학,0.03
13140,금협훈,여성,154.7,56.5,A형,19520719,010-1600-6914,bhfi5jfxsog9,gmail.com,불교,서울기독대학교,의학,3.46
13143,하영정,남성,171.6,65.1,A형,19580826,010-3560-8974,lnzv2f,daum.net,기독교,명지대학교,예체능,0.26
13153,강진영,여성,155.9,56.0,B형,19781230,010-2023-0345,l5bkxr6l8d,naver.com,불교,한영신학대학교,자연,3.68
13154,장훈서,남성,164.9,59.3,A형,19750311,010-8917-5956,s7uimpzn3,daum.net,불교,추계예술대학교,예체능,4.02
13157,백훈서,여성,147.3,57.2,AB형,19630430,010-4889-2397,y17ah03,gmail.com,불교,서강대학교,인문,0.91
13159,선현은,남성,175.6,61.9,B형,19750502,010-9491-8430,i8nas33nafnp,gmail.com,무교,덕성자대학교,공학,1.32
13160,하택협,남성,166.8,64.2,B형,19711002,010-1599-7531,mia0n9xx,naver.com,기독교,한국방송통신대학교,교육,0.35
13161,양종상,남성,168.1,67.7,O형,19900513,010-4260-3720,a59lg3f,yahoo.com,불교,서울과학기술대학교,사회,2.78
13174,김협지,남성,157.5,65.8,A형,19741016,010-5504-0555,n86taen5sd,yahoo.com,불교,고려대학교,사회,4.04
13177,정석상,여성,154.7,55.5,A형,19480605,010-0094-3041,inaqot,yahoo.com,무교,고려대학교,인문,3.12
13178,현준현,여성,152.2,60.1,B형,19861205,010-9424-8951,ifuggf49,gmail.com,무교,한영신학대학교,예체능,2.21
13188,박훈준,남성,176.8,68.6,AB형,19640717,010-3144-7227,qtsftzmshhbfy,daum.net,기독교,한영신학대학교,교육,4.41
13191,천현용,남성,176.6,65.8,A형,19950218,010-2751-1530,jgma07wi9,naver.com,무교,상명대학교,자연,2.27
13196,김남훈,여성,162.2,52.0,A형,19520912,010-9298-0094,jktwy1wwej,yahoo.com,기독교,한국예술종합학교,의학,1.21
13202,김현훈,남성,175.7,65.3,A형,19760206,010-9239-5530,spdctsr,yahoo.com,불교,명지대학교,의학,3.76
13203,김협택,남성,168.1,69.9,A형,19961111,010-9970-2695,zdn96gz1xv0,yahoo.com,기독교,홍익대학교,공학,1.45
13204,최은석,여성,156.0,53.7,O형,19871013,010-6075-3412,f3tbq7ud,gmail.com,천주교,장로회신학대학교,자연,1.24
13207,정택용,남성,167.0,61.8,AB형,19800429,010-9655-6333,x8yqwv,daum.net,무교,육군사관학교,공학,2.81
13217,이지준,여성,151.0,54.6,O형,19870122,010-4263-7681,bi9hwj3,gmail.com,무교,추계예술대학교,교육,1.06
13220,김진은,여성,153.2,51.0,A형,19730113,010-8539-3656,jwacwdish,naver.com,무교,이화여자대학,교육,2.13
13226,정우훈,남성,170.9,64.0,O형,19880615,010-4066-4631,rq1ceslc,daum.net,무교,성균관대학교,사회,4.14
13227,전은서,남성,156.4,63.8,AB형,19940214,010-5871-0318,kbnyvn,naver.com,기독교,서울과학기술대학교,법학,0.54
13228,이정택,남성,170.1,71.6,A형,19580116,010-1457-8448,sd4ph9,gmail.com,무교,서울여자대학교,자연,2.61
13232,안진택,남성,172.9,67.2,O형,19951120,010-4275-9101,cno6rk2a8ta,yahoo.com,무교,서울여자대학교,인문,2.67
