No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,IP,MAC
17761,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1973****,*************,*************,naver.com,불교,46.222.219.142,db:a8:47:0b:88:1b
26778,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1973****,*************,*************,naver.com,불교,166.170.32.251,ef:c5:6d:72:c7:5d
28147,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1973****,*************,*************,daum.net,무교,51.35.26.121,ad:71:ba:65:c5:c5
31280,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1973****,*************,*************,daum.net,무교,71.242.232.129,0a:fb:6e:89:66:53
31622,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1973****,*************,*************,daum.net,불교,198.54.146.39,88:5e:ae:5e:be:6d
14555,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1973****,*************,*************,yahoo.com,무교,118.217.48.52,ca:88:59:d5:4a:b7
22512,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1973****,*************,*************,daum.net,무교,47.17.88.109,92:53:1a:a9:ac:32
28436,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",AB형,1973****,*************,*************,gmail.com,불교,228.166.118.28,6d:9f:82:fa:e1:69
37039,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",AB형,1973****,*************,*************,daum.net,무교,53.5.161.74,a2:15:95:f4:1a:a9
27506,조**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1973****,*************,*************,gmail.com,천주교,213.101.209.94,ad:1e:35:ce:9c:59
30331,조**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1973****,*************,*************,yahoo.com,무교,190.190.142.240,64:c6:1b:87:d9:30
36662,조**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1973****,*************,*************,yahoo.com,기독교,154.244.218.187,a6:3d:68:b1:aa:0e
3790,강**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1974****,*************,*************,naver.com,무교,196.99.241.73,a3:f9:c4:e6:c2:47
6055,강**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1974****,*************,*************,daum.net,무교,111.200.21.131,a1:ad:d1:8e:a1:7d
29437,강**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1974****,*************,*************,gmail.com,무교,55.201.42.158,bf:44:dd:04:2d:f9
35568,강**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1974****,*************,*************,gmail.com,기독교,150.211.157.10,2d:27:3a:f0:f6:83
7804,권**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1974****,*************,*************,daum.net,불교,196.181.15.214,ea:58:6e:69:d4:5f
15348,권**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1974****,*************,*************,daum.net,무교,119.70.180.195,44:0e:75:04:a3:f4
27006,권**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1974****,*************,*************,daum.net,불교,154.152.169.181,b1:ab:49:36:32:e8
1220,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1974****,*************,*************,daum.net,기독교,201.167.231.164,82:da:ef:cc:dc:34
6109,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1974****,*************,*************,naver.com,무교,225.154.106.94,3c:b9:41:96:8e:f6
13068,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1974****,*************,*************,yahoo.com,무교,196.45.239.74,93:37:8d:da:bc:3e
22204,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1974****,*************,*************,naver.com,불교,186.165.145.241,d2:6c:cc:b5:3a:c8
22750,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1974****,*************,*************,gmail.com,기독교,247.34.205.135,90:5f:3b:cb:d6:0d
22949,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1974****,*************,*************,daum.net,무교,153.193.113.127,70:4a:1a:92:a7:87
26107,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1974****,*************,*************,gmail.com,무교,139.252.173.221,b1:09:17:f2:de:80
28503,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1974****,*************,*************,naver.com,무교,17.151.232.46,9d:c5:0e:45:14:2c
31379,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1974****,*************,*************,gmail.com,무교,93.175.120.45,5b:6b:3e:20:fc:bc
37053,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1974****,*************,*************,naver.com,기독교,64.124.30.149,1c:52:5d:58:25:d2
8207,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1974****,*************,*************,gmail.com,기독교,171.86.118.197,33:0a:bf:6b:d7:85
15241,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1974****,*************,*************,daum.net,무교,6.222.213.58,d4:09:11:50:99:51
24126,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1974****,*************,*************,naver.com,무교,9.49.249.105,26:6e:69:c2:c2:7b
4287,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1974****,*************,*************,gmail.com,천주교,96.58.217.21,3c:ec:49:f1:03:90
12685,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1974****,*************,*************,daum.net,불교,6.226.37.202,7b:24:f2:27:56:0f
17242,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1974****,*************,*************,gmail.com,불교,74.33.86.71,1c:06:ac:a1:20:0f
35719,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1974****,*************,*************,gmail.com,기독교,198.15.63.138,11:32:71:92:53:37
9184,이**,여성,"[140.0, 150.0[","[50.0, 60.0[",B형,1974****,*************,*************,gmail.com,무교,191.171.212.202,17:c6:ea:04:63:ca
26751,이**,여성,"[140.0, 150.0[","[50.0, 60.0[",A형,1974****,*************,*************,gmail.com,불교,127.191.124.8,43:34:ae:9f:06:87
28236,이**,여성,"[140.0, 150.0[","[50.0, 60.0[",O형,1974****,*************,*************,daum.net,불교,109.110.28.52,c7:34:3f:86:81:30
39583,이**,여성,"[140.0, 150.0[","[50.0, 60.0[",A형,1974****,*************,*************,gmail.com,무교,9.151.90.1,eb:d9:2e:32:62:0b
712,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1974****,*************,*************,daum.net,불교,181.61.108.203,e0:ef:88:fc:2a:64
23458,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1974****,*************,*************,naver.com,기독교,175.34.166.221,9f:18:f8:c1:fb:9c
28014,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1974****,*************,*************,daum.net,무교,16.60.242.154,30:c5:55:b1:9d:51
33238,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1974****,*************,*************,naver.com,기독교,93.41.156.255,4f:1f:f6:6c:94:50
38079,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1974****,*************,*************,yahoo.com,무교,161.234.233.76,24:0f:0c:0f:6e:e5
38260,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1974****,*************,*************,yahoo.com,무교,132.193.170.159,c2:44:a8:15:f8:60
39121,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1974****,*************,*************,gmail.com,무교,147.12.224.111,b1:64:df:79:6b:c4
4333,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1974****,*************,*************,yahoo.com,불교,118.113.178.98,ef:26:ed:29:68:76
14198,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1974****,*************,*************,yahoo.com,천주교,16.28.23.89,27:d2:73:19:dd:b1
17427,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1974****,*************,*************,yahoo.com,무교,82.53.177.150,1e:fa:6b:57:a6:0f
23957,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1974****,*************,*************,yahoo.com,무교,126.217.240.172,93:27:e4:a4:e0:54
27401,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",AB형,1974****,*************,*************,naver.com,천주교,83.12.37.133,4b:3e:c8:d6:d7:5d
33788,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1974****,*************,*************,naver.com,기독교,21.240.52.64,50:5f:97:29:4a:81
36447,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1974****,*************,*************,daum.net,불교,228.221.152.229,5f:d7:aa:10:b1:6d
1377,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1974****,*************,*************,yahoo.com,기독교,223.88.44.150,d1:75:51:40:b5:84
6611,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1974****,*************,*************,gmail.com,불교,218.141.195.61,96:86:0f:e5:9c:5d
24200,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1974****,*************,*************,naver.com,무교,245.148.151.160,26:e0:89:20:6f:53
27182,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1974****,*************,*************,naver.com,무교,237.161.85.67,29:88:7b:89:c3:04
1723,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1975****,*************,*************,naver.com,무교,240.240.124.246,a7:2a:de:6c:39:3e
3442,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1975****,*************,*************,yahoo.com,불교,79.166.153.185,5b:bb:63:c6:43:5d
6564,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1975****,*************,*************,yahoo.com,불교,150.189.164.181,e5:17:44:c0:7b:b1
7719,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1975****,*************,*************,yahoo.com,불교,1.213.207.188,2d:fb:ed:5e:4e:af
9024,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1975****,*************,*************,yahoo.com,무교,8.173.73.50,ab:aa:b2:4c:1a:82
16082,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1975****,*************,*************,yahoo.com,천주교,246.116.126.149,d2:1a:fd:7c:aa:10
30346,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1975****,*************,*************,daum.net,불교,203.189.47.136,2d:a1:e9:29:df:a4
32340,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1975****,*************,*************,yahoo.com,무교,5.114.87.212,41:a3:a7:e0:e5:c8
38225,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1975****,*************,*************,yahoo.com,무교,210.114.46.228,eb:f3:8d:ac:cf:0c
4293,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1975****,*************,*************,yahoo.com,불교,214.196.245.105,37:e3:76:6d:36:3c
21022,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1975****,*************,*************,naver.com,불교,11.123.122.12,29:83:26:7e:ec:3a
30498,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1975****,*************,*************,gmail.com,무교,149.194.136.173,9d:bc:41:27:16:c6
34646,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1975****,*************,*************,naver.com,불교,122.94.41.172,9c:48:34:f4:8b:4b
34846,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1975****,*************,*************,naver.com,불교,181.204.253.22,4b:34:77:5a:d5:cc
11193,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1975****,*************,*************,yahoo.com,불교,128.248.97.240,c3:cb:d8:e6:d0:4d
11732,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1975****,*************,*************,gmail.com,불교,55.21.29.36,63:79:de:df:07:f2
13655,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1975****,*************,*************,daum.net,무교,38.221.79.125,7e:d0:48:12:ce:94
21549,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1975****,*************,*************,yahoo.com,무교,112.82.73.57,fa:2b:29:5e:f3:93
23839,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1975****,*************,*************,yahoo.com,기독교,73.166.94.191,24:08:e2:85:db:2f
28877,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1975****,*************,*************,yahoo.com,무교,149.200.111.245,8d:6c:3e:3b:29:fb
37217,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1975****,*************,*************,daum.net,무교,244.215.206.181,21:0c:b5:db:dd:bc
37756,박**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1975****,*************,*************,yahoo.com,불교,222.106.95.252,bd:d9:de:fd:6b:9a
2331,안**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1975****,*************,*************,gmail.com,무교,11.63.128.246,1f:14:3b:ba:64:31
15427,안**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1975****,*************,*************,daum.net,무교,14.235.175.133,ac:ef:75:ee:fc:52
30916,안**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1975****,*************,*************,gmail.com,무교,212.23.62.25,6f:e8:2d:18:cd:af
8179,윤**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1975****,*************,*************,naver.com,무교,171.157.40.66,13:43:fa:fa:d2:ef
27774,윤**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1975****,*************,*************,gmail.com,불교,36.77.102.132,55:77:43:14:07:2a
36740,윤**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1975****,*************,*************,gmail.com,무교,35.15.147.220,ff:3e:ba:17:c0:d1
37285,윤**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1975****,*************,*************,yahoo.com,불교,57.5.73.100,31:7f:08:3c:67:b6
106,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1975****,*************,*************,yahoo.com,무교,16.232.52.55,0c:df:06:46:df:a5
643,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1975****,*************,*************,naver.com,무교,122.59.33.81,9c:e4:53:f8:3a:44
1952,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1975****,*************,*************,gmail.com,기독교,69.17.205.70,8c:2b:19:70:4d:14
4575,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1975****,*************,*************,gmail.com,천주교,148.79.95.227,91:37:7f:c3:33:f1
15610,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1975****,*************,*************,gmail.com,불교,94.28.81.247,ee:25:f7:98:b7:28
23392,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1975****,*************,*************,daum.net,기독교,96.254.130.165,36:c2:73:24:b1:cc
23991,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1975****,*************,*************,naver.com,무교,23.111.115.224,ff:54:55:28:84:f9
31881,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1975****,*************,*************,yahoo.com,무교,51.79.32.10,c2:bd:aa:63:61:3a
33366,이**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1975****,*************,*************,naver.com,불교,82.9.98.245,24:91:fd:b2:88:c2
2434,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1975****,*************,*************,naver.com,기독교,175.209.111.56,c8:bc:16:45:5a:dc
21531,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1975****,*************,*************,naver.com,무교,103.123.177.186,58:54:ba:a0:a3:20
22395,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1975****,*************,*************,gmail.com,기독교,14.26.89.223,1d:29:ae:04:a1:f2
27871,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1975****,*************,*************,yahoo.com,기독교,101.17.46.223,ae:ec:e1:d8:06:03
28596,정**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1975****,*************,*************,gmail.com,불교,169.213.191.175,50:40:13:19:99:82
30699,조**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1975****,*************,*************,yahoo.com,무교,224.131.142.179,68:fa:42:0d:7c:23
31747,조**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1975****,*************,*************,naver.com,불교,218.65.4.225,57:d4:c7:1a:fe:e3
35287,조**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1975****,*************,*************,yahoo.com,기독교,196.155.62.38,ba:cc:fa:c3:ae:72
8488,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1976****,*************,*************,yahoo.com,기독교,240.31.216.37,61:10:33:8c:2b:16
14655,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1976****,*************,*************,yahoo.com,무교,48.64.158.48,7c:0e:08:71:01:88
18893,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1976****,*************,*************,daum.net,기독교,247.181.169.42,94:5b:91:02:78:71
21478,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1976****,*************,*************,naver.com,기독교,231.169.99.190,22:1c:b7:74:1b:81
22492,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1976****,*************,*************,gmail.com,무교,231.125.249.21,6f:7b:a4:3d:f9:51
24875,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1976****,*************,*************,daum.net,기독교,120.245.224.251,d1:5f:2f:b2:aa:47
25520,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1976****,*************,*************,daum.net,불교,215.124.180.211,3d:72:c0:5c:8e:f4
29913,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1976****,*************,*************,gmail.com,무교,178.163.210.133,1b:b5:17:28:7e:55
34498,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1976****,*************,*************,gmail.com,천주교,252.132.62.165,64:a9:c7:24:2b:31
39436,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1976****,*************,*************,gmail.com,기독교,39.36.184.46,e8:a6:8d:52:77:c0
39568,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1976****,*************,*************,daum.net,무교,223.90.105.230,98:8a:f7:2d:19:ad
6274,김**,남성,"[160.0, 170.0[","[50.0, 60.0[",B형,1976****,*************,*************,daum.net,무교,145.53.221.247,ef:96:9c:4e:01:4e
11548,김**,남성,"[160.0, 170.0[","[50.0, 60.0[",B형,1976****,*************,*************,naver.com,무교,146.163.9.254,be:ed:93:e7:38:ff
23453,김**,남성,"[160.0, 170.0[","[50.0, 60.0[",A형,1976****,*************,*************,gmail.com,기독교,239.4.58.132,b1:72:6a:0d:0d:05
23764,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",B형,1976****,*************,*************,gmail.com,무교,121.248.226.8,00:34:87:83:b9:f3
36115,김**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1976****,*************,*************,yahoo.com,기독교,246.76.224.84,72:98:8c:f0:67:06
11866,안**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1976****,*************,*************,daum.net,무교,78.252.206.40,0b:09:d9:da:09:18
15414,안**,여성,"[150.0, 160.0[","[50.0, 60.0[",AB형,1976****,*************,*************,daum.net,불교,70.253.52.15,2c:8c:f0:92:bb:26
32585,안**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1976****,*************,*************,yahoo.com,천주교,5.252.230.172,1f:0d:ee:51:de:5c
11996,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1976****,*************,*************,naver.com,무교,189.180.140.1,f9:18:25:e9:43:2a
20903,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",O형,1976****,*************,*************,yahoo.com,불교,142.60.38.241,8d:5c:1b:aa:8c:14
36054,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",A형,1976****,*************,*************,gmail.com,기독교,235.86.254.72,bd:85:e5:1d:cf:ef
37944,이**,여성,"[160.0, 170.0[","[50.0, 60.0[",AB형,1976****,*************,*************,gmail.com,불교,79.76.93.116,0c:4f:9d:b0:1f:75
8251,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",O형,1976****,*************,*************,gmail.com,기독교,103.8.255.167,75:dd:4b:c4:01:3b
13567,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1976****,*************,*************,naver.com,기독교,20.10.220.86,2a:4b:38:47:9e:20
20215,최**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1976****,*************,*************,yahoo.com,불교,210.49.199.224,05:14:29:6c:14:38
9020,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",A형,1977****,*************,*************,gmail.com,무교,163.190.231.61,ec:aa:a0:66:26:f2
24235,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",A형,1977****,*************,*************,yahoo.com,무교,137.117.180.234,b4:bb:7c:88:f8:b8
24526,김**,여성,"[140.0, 150.0[","[50.0, 60.0[",O형,1977****,*************,*************,daum.net,기독교,148.128.129.188,75:11:cc:43:91:dc
1974,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1977****,*************,*************,naver.com,기독교,177.203.8.5,21:31:94:ad:7d:b7
2273,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1977****,*************,*************,gmail.com,무교,106.170.142.44,b7:1b:f4:04:8f:93
4060,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",B형,1977****,*************,*************,naver.com,불교,111.57.213.166,58:b5:d1:03:d5:cc
8487,김**,여성,"[150.0, 160.0[","[50.0, 60.0[",A형,1977****,*************,*************,daum.net,무교,200.205.79.9,04:9d:14:1b:66:ae
